0.000000000000000000e+00	5.620900000000000318e+01	9.055400000000000205e+01	7.336100000000000421e+01	6.447299999999999898e+01	7.772499999999999432e+01	8.272299999999999898e+01	5.415299999999999869e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.548969999999999914e+02	1.519410000000000025e+02	0.000000000000000000e+00	1.013520000000000039e+02	1.597079999999999984e+02	1.485140000000000100e+02	1.245460000000000065e+02	1.648890000000000100e+02	0.000000000000000000e+00	1.329850000000000136e+02	8.100300000000000011e+01	7.459799999999999898e+01	8.170099999999999341e+01	1.451049999999999898e+02	1.113310000000000031e+02	0.000000000000000000e+00	1.151839999999999975e+02	1.673720000000000141e+02	1.476860000000000070e+02	1.254440000000000026e+02	1.449670000000000130e+02	1.484079999999999870e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.353750000000000000e+02	1.579130000000000109e+02	1.148820000000000050e+02	1.390070000000000050e+02	0.000000000000000000e+00	1.303660000000000139e+02	0.000000000000000000e+00	0.000000000000000000e+00	3.621600000000000108e+01	6.580800000000000693e+01	1.032060000000000031e+02	9.746699999999999875e+01	9.575600000000000023e+01	9.489700000000000557e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.052969999999999970e+02	0.000000000000000000e+00	1.384439999999999884e+02	1.822800000000000011e+02	0.000000000000000000e+00	1.852450000000000045e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.339759999999999991e+02	0.000000000000000000e+00	1.315840000000000032e+02	1.819499999999999886e+02	0.000000000000000000e+00	1.707390000000000043e+02	0.000000000000000000e+00	1.434629999999999939e+02	1.781020000000000039e+02	0.000000000000000000e+00	1.680279999999999916e+02	1.674190000000000111e+02	1.955560000000000116e+02	2.342669999999999959e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.620900000000000318e+01	0.000000000000000000e+00	1.625100000000000122e+01	2.125600000000000023e+01	1.607499999999999929e+01	1.796300000000000097e+01	3.162399999999999878e+01	2.047899999999999920e+01	8.396099999999999852e+01	6.743600000000000705e+01	7.111299999999999955e+01	9.292499999999999716e+01	1.188050000000000068e+02	8.928900000000000148e+01	1.023709999999999951e+02	8.137600000000000477e+01	5.853499999999999659e+01	9.679900000000000659e+01	8.287399999999999523e+01	9.306699999999999307e+01	1.090000000000000036e+01	7.360200000000000387e+01	5.148700000000000188e+01	6.831100000000000705e+01	7.183299999999999841e+01	9.161899999999999977e+01	8.021099999999999852e+01	8.903700000000000614e+01	6.339999999999999858e+01	5.651500000000000057e+01	6.545999999999999375e+01	7.829099999999999682e+01	9.878199999999999648e+01	8.431100000000000705e+01	7.437600000000000477e+01	7.834799999999999898e+01	6.432399999999999807e+01	6.085799999999999699e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.052700000000000102e+01	2.620599999999999952e+01	7.394499999999999318e+01	3.470300000000000296e+01	8.141299999999999670e+01	1.509310000000000116e+02	1.169779999999999944e+02	7.553799999999999670e+01	1.579919999999999902e+02	2.907799999999999940e+01	1.397100000000000080e+02	8.221800000000000352e+01	1.243389999999999986e+02	1.055510000000000019e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.415939999999999941e+02	1.662040000000000077e+02	5.866599999999999682e+01	1.037300000000000040e+02	0.000000000000000000e+00	9.562900000000000489e+01	0.000000000000000000e+00	1.724850000000000136e+02	0.000000000000000000e+00	1.013960000000000008e+02	1.290140000000000100e+02	0.000000000000000000e+00	1.406870000000000118e+02	1.109599999999999937e+02	1.132680000000000007e+02	6.540600000000000591e+01	1.224669999999999987e+02	1.246099999999999994e+02	1.374379999999999882e+02	1.272810000000000059e+02	1.212999999999999972e+02	1.271380000000000052e+02	1.400610000000000070e+02	1.315080000000000098e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.492899999999999920e+02	1.373770000000000095e+02
9.055400000000000205e+01	1.625100000000000122e+01	0.000000000000000000e+00	8.628000000000000114e+00	1.026999999999999957e+01	3.370000000000000284e+01	0.000000000000000000e+00	7.924999999999999822e+00	0.000000000000000000e+00	4.209300000000000352e+01	4.052799999999999869e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.096380000000000052e+02	1.107630000000000052e+02	1.237469999999999999e+02	7.966700000000000159e+01	0.000000000000000000e+00	4.057999999999999829e+01	0.000000000000000000e+00	3.278000000000000114e+01	1.175079999999999956e+02	1.129879999999999995e+02	4.488799999999999812e+01	4.564000000000000057e+01	5.056099999999999994e+01	5.522200000000000131e+01	0.000000000000000000e+00	4.609599999999999653e+01	5.095000000000000284e+01	4.786299999999999955e+01	9.263500000000000512e+01	4.553399999999999892e+01	5.254599999999999937e+01	5.687800000000000011e+01	6.241700000000000159e+01	6.360799999999999699e+01	4.279099999999999682e+01	5.452600000000000335e+01	0.000000000000000000e+00	3.779399999999999693e+01	4.335999999999999943e+01	1.210889999999999986e+02	9.895600000000000307e+01	4.778699999999999903e+01	1.123409999999999940e+02	1.064300000000000068e+02	2.243480000000000132e+02	0.000000000000000000e+00	2.038500000000000156e+01	1.290970000000000084e+02	6.298700000000000188e+01	7.514700000000000557e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.697549999999999955e+02	1.450939999999999941e+02	1.330469999999999970e+02	1.737129999999999939e+02	9.414499999999999602e+01	0.000000000000000000e+00	5.122999999999999687e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.815500000000000114e+01	1.016719999999999970e+02	1.305250000000000057e+02	1.195709999999999980e+02	0.000000000000000000e+00	1.056069999999999993e+02	5.254099999999999682e+01	8.812199999999999989e+01	1.018020000000000067e+02	7.567199999999999704e+01	9.858499999999999375e+01	9.294599999999999795e+01	1.235420000000000016e+02	1.310409999999999968e+02	1.088499999999999943e+02	1.114530000000000030e+02	0.000000000000000000e+00	0.000000000000000000e+00	4.304800000000000182e+01
7.336100000000000421e+01	2.125600000000000023e+01	8.628000000000000114e+00	0.000000000000000000e+00	7.004999999999999893e+00	2.079899999999999949e+01	5.663999999999999702e+00	7.184999999999999609e+00	1.087750000000000057e+02	5.907300000000000040e+01	5.803900000000000148e+01	1.027510000000000048e+02	0.000000000000000000e+00	8.838299999999999557e+01	1.008179999999999978e+02	9.697499999999999432e+01	9.107299999999999329e+01	1.008880000000000052e+02	2.692999999999999972e+01	9.600799999999999557e+01	1.218800000000000061e+01	6.221200000000000330e+01	4.579200000000000159e+01	6.802400000000000091e+01	4.280299999999999727e+01	5.324499999999999744e+01	4.706300000000000239e+01	9.527500000000000568e+01	5.854299999999999926e+01	6.299600000000000222e+01	5.707600000000000051e+01	9.033700000000000330e+01	4.977600000000000335e+01	5.823799999999999955e+01	6.111999999999999744e+01	8.546999999999999886e+01	3.511800000000000210e+01	5.623199999999999932e+01	6.236999999999999744e+01	4.851200000000000045e+01	2.754500000000000171e+01	9.304999999999999716e+00	1.291550000000000011e+02	1.490080000000000098e+02	1.199479999999999933e+02	1.115130000000000052e+02	5.449099999999999966e+01	1.685989999999999895e+02	6.462699999999999534e+01	3.464999999999999858e+01	2.187990000000000066e+02	5.973599999999999710e+01	1.050580000000000069e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.238249999999999886e+02	1.602470000000000141e+02	1.865219999999999914e+02	8.606799999999999784e+01	1.770459999999999923e+02	0.000000000000000000e+00	2.346980000000000075e+02	1.149710000000000036e+02	1.600540000000000020e+02	1.462849999999999966e+02	1.022049999999999983e+02	1.210259999999999962e+02	0.000000000000000000e+00	1.144120000000000061e+02	0.000000000000000000e+00	1.983559999999999945e+02	5.322800000000000153e+01	1.213460000000000036e+02	1.410329999999999870e+02	7.664100000000000534e+01	1.190840000000000032e+02	1.073649999999999949e+02	1.555370000000000061e+02	1.636829999999999927e+02	1.555049999999999955e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.455720000000000027e+02	8.617700000000000671e+01
6.447299999999999898e+01	1.607499999999999929e+01	1.026999999999999957e+01	7.004999999999999893e+00	0.000000000000000000e+00	1.086599999999999966e+01	6.288999999999999702e+00	7.365999999999999659e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.487999999999999545e+01	1.022699999999999960e+02	0.000000000000000000e+00	8.729699999999999704e+01	1.174449999999999932e+02	8.865300000000000580e+01	7.620399999999999352e+01	1.042439999999999998e+02	4.578999999999999915e+01	1.011580000000000013e+02	7.743000000000000327e+00	5.969599999999999795e+01	4.819800000000000040e+01	6.910800000000000409e+01	5.744100000000000250e+01	6.856199999999999761e+01	6.083500000000000085e+01	8.920600000000000307e+01	6.569299999999999784e+01	4.890699999999999648e+01	6.701800000000000068e+01	8.914700000000000557e+01	0.000000000000000000e+00	6.868300000000000693e+01	7.066299999999999670e+01	8.748999999999999488e+01	5.635799999999999699e+01	6.397800000000000153e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.188799999999999812e+01	3.496099999999999852e+01	1.014759999999999991e+02	1.454590000000000032e+02	4.422399999999999665e+01	5.478600000000000136e+01	4.919200000000000017e+01	0.000000000000000000e+00	4.936399999999999721e+01	1.887000000000000099e+01	0.000000000000000000e+00	6.148199999999999932e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.453650000000000091e+02	0.000000000000000000e+00	7.947499999999999432e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.489979999999999905e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.123769999999999953e+02	0.000000000000000000e+00	1.226800000000000068e+02	1.256069999999999993e+02	2.741700000000000159e+01	1.104320000000000022e+02	1.165160000000000053e+02	1.394430000000000121e+02	1.382139999999999986e+02	1.486920000000000073e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.161099999999999710e+01
7.772499999999999432e+01	1.796300000000000097e+01	3.370000000000000284e+01	2.079899999999999949e+01	1.086599999999999966e+01	0.000000000000000000e+00	1.003800000000000026e+01	3.132999999999999829e+01	8.636199999999999477e+01	9.415600000000000591e+01	1.167049999999999983e+02	8.653799999999999670e+01	3.683700000000000330e+01	2.914699999999999847e+01	7.221500000000000341e+01	4.719800000000000040e+01	1.435899999999999999e+01	9.109600000000000364e+01	0.000000000000000000e+00	4.274600000000000222e+01	3.019600000000000151e+01	5.218399999999999750e+01	1.531600000000000072e+01	8.175400000000000489e+01	9.325199999999999534e+01	1.253100000000000023e+02	9.669899999999999807e+01	6.117900000000000205e+01	7.667499999999999716e+01	6.381499999999999773e+01	8.054800000000000182e+01	5.675999999999999801e+01	1.261410000000000053e+02	1.475010000000000048e+02	9.269599999999999795e+01	8.582800000000000296e+01	5.945799999999999841e+01	6.727599999999999625e+01	0.000000000000000000e+00	4.574399999999999977e+01	7.297700000000000387e+01	1.298600000000000065e+01	9.028000000000000114e+01	1.274080000000000013e+02	0.000000000000000000e+00	1.431790000000000020e+02	1.311490000000000009e+02	1.186919999999999931e+02	5.232600000000000051e+01	7.169299999999999784e+01	1.359819999999999993e+02	1.268110000000000070e+02	0.000000000000000000e+00	1.099419999999999931e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.279159999999999968e+02	1.519379999999999882e+02	7.355500000000000682e+01	1.255739999999999981e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.944019999999999868e+02	0.000000000000000000e+00	1.150849999999999937e+02	2.163009999999999877e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.024479999999999933e+02	2.404480000000000075e+02	7.014100000000000534e+01	1.287549999999999955e+02	1.119159999999999968e+02	0.000000000000000000e+00	1.897450000000000045e+02	1.336459999999999866e+02	1.223810000000000002e+02	1.515759999999999934e+02	1.322719999999999914e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.401519999999999868e+02	1.683029999999999973e+02
8.272299999999999898e+01	3.162399999999999878e+01	0.000000000000000000e+00	5.663999999999999702e+00	6.288999999999999702e+00	1.003800000000000026e+01	0.000000000000000000e+00	3.182799999999999940e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.185669999999999931e+02	8.971999999999999531e+00	1.983599999999999852e+01	1.130220000000000056e+02	3.306300000000000239e+01	5.448299999999999699e+01	1.191269999999999953e+02	0.000000000000000000e+00	9.619700000000000273e+01	8.118000000000000327e+00	3.291899999999999693e+01	3.755400000000000205e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.390399999999999636e+01	9.197899999999999920e+01	0.000000000000000000e+00	1.105999999999999943e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.128930000000000007e+02	3.024399999999999977e+01	8.913700000000000045e+01	0.000000000000000000e+00	1.970499999999999829e+01	0.000000000000000000e+00	9.881000000000000227e+00	1.005100000000000051e+02	0.000000000000000000e+00	0.000000000000000000e+00	5.822099999999999653e+01	5.058800000000000097e+01	0.000000000000000000e+00	6.764400000000000546e+01	3.685199999999999676e+01	1.686939999999999884e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.614019999999999868e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.415299999999999869e+01	2.047899999999999920e+01	7.924999999999999822e+00	7.184999999999999609e+00	7.365999999999999659e+00	3.132999999999999829e+01	3.182799999999999940e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.374199999999999733e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.163209999999999980e+02	0.000000000000000000e+00	2.062699999999999889e+01	0.000000000000000000e+00	1.015099999999999980e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.185599999999999454e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.083300000000000018e+01	5.557500000000000284e+01	7.748099999999999454e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.900999999999999801e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.565499999999999936e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.968499999999999872e+01	2.248999999999999844e+01	3.164900000000000091e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.535200000000000031e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.888200000000000500e+01	0.000000000000000000e+00	4.696399999999999864e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.795599999999999952e+01	0.000000000000000000e+00	1.017480000000000047e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.801200000000000045e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	8.396099999999999852e+01	0.000000000000000000e+00	1.087750000000000057e+02	0.000000000000000000e+00	8.636199999999999477e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.103799999999999955e+02	1.053269999999999982e+02	0.000000000000000000e+00	1.010849999999999937e+02	2.722100000000000009e+01	5.750200000000000244e+01	0.000000000000000000e+00	9.281000000000000227e+01	0.000000000000000000e+00	1.165120000000000005e+02	0.000000000000000000e+00	2.066000000000000014e+01	9.266599999999999682e+01	0.000000000000000000e+00	1.182049999999999983e+02	0.000000000000000000e+00	1.433470000000000084e+02	7.931600000000000250e+01	9.362300000000000466e+01	0.000000000000000000e+00	1.022710000000000008e+02	9.380599999999999739e+01	0.000000000000000000e+00	1.372860000000000014e+02	1.340099999999999909e+02	9.183199999999999363e+01	1.869300000000000139e+01	4.281600000000000250e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.478999999999999915e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.539910000000000139e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.601399999999999864e+02	0.000000000000000000e+00	8.517400000000000659e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.429859999999999900e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.000519999999999925e+02	1.484490000000000123e+02	0.000000000000000000e+00	1.700920000000000130e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.743600000000000705e+01	4.209300000000000352e+01	5.907300000000000040e+01	0.000000000000000000e+00	9.415600000000000591e+01	0.000000000000000000e+00	5.374199999999999733e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.688799999999999812e+01	0.000000000000000000e+00	1.353309999999999889e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.826500000000000057e+01	0.000000000000000000e+00	5.927600000000000335e+01	1.471430000000000007e+02	5.254699999999999704e+01	0.000000000000000000e+00	1.180789999999999935e+02	5.983700000000000330e+01	6.085600000000000165e+01	7.153600000000000136e+01	6.523199999999999932e+01	0.000000000000000000e+00	1.265529999999999973e+02	2.088200000000000145e+01	5.815200000000000102e+01	8.201200000000000045e+01	2.669000000000000128e+01	6.243900000000000006e+01	2.924699999999999989e+01	1.019210000000000065e+02	2.202560000000000002e+02	1.207459999999999951e+02	7.435800000000000409e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.438000000000000256e+01	0.000000000000000000e+00	7.858700000000000330e+01	6.595000000000000284e+01	6.581799999999999784e+01	9.549599999999999511e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.827299999999999613e+01	0.000000000000000000e+00	1.038299999999999912e+01	6.313000000000000256e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.829219999999999970e+02	1.376639999999999873e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.096299999999999955e+02	0.000000000000000000e+00	8.843399999999999750e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.251399999999999579e+01	9.835899999999999466e+01	0.000000000000000000e+00	9.218200000000000216e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.293099999999999739e+01	7.926900000000000546e+01	0.000000000000000000e+00	8.671699999999999875e+01	8.537000000000000455e+01	6.779200000000000159e+01	1.057060000000000031e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
